INSTNM,CIPDESC,DEBTMEAN,MD_EARN_WNE,BESTVALUE,Good Investment
Florida International University,Economics.,19755,35800,2.1048918156161807,True
Florida International University,International Relations and National Security Studies.,19722,30700,1.647791315549353,True
Florida International University,Political Science and Government.,21574,26300,1.2235403582228426,False
Florida International University,Sociology.,21346,23000,1.122224932910466,False
Florida International University,Drama/Theatre Arts and Stagecraft.,18312,19400,1.0356056157582876,False
Florida International University,Fine and Studio Arts.,21320,16600,0.8405063291139241,False
Florida International University,Music.,20158,19800,0.99,False
Florida International University,Health and Medical Administrative Services.,20917,33400,1.8102981029810297,True
Florida International University,Dietetics and Clinical Nutrition Services.,23713,34600,1.4122448979591835,False
Florida International University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",16400,61000,4.066666666666666,True
Florida International University,"Business Administration, Management and Operations.",21201,41100,2.107692307692308,True
Florida International University,Accounting and Related Services.,20068,44700,2.411393429357501,True
Florida International University,Finance and Financial Management Services.,19692,47900,2.804449648711944,True
Florida International University,Hospitality Administration/Management.,20027,35000,1.9281621859850155,True
Florida International University,Human Resources Management and Services.,20283,40900,2.284405719392314,True
Florida International University,International Business.,19004,40000,2.388059701492537,True
Florida International University,Management Information Systems and Services.,19851,50000,3.0187767916440267,True
Florida International University,Marketing.,18188,36300,2.503448275862069,True
Florida International University,History.,19491,26500,1.2325581395348837,False
Florida Southern College,"Public Relations, Advertising, and Applied Communication.",22424,36000,1.6842105263157894,True
Florida Southern College,"Teacher Education and Professional Development, Specific Levels and Methods.",24588,40800,1.7548387096774194,True
Florida Southern College,"Biology, General.",22205,26100,1.1104492852280463,False
Florida Southern College,"Psychology, General.",24670,24400,1.0038260583371046,False
Florida Southern College,Criminology.,22901,26200,1.1453551912568305,False
Florida Southern College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23474,59500,2.4504756805732884,True
Florida Southern College,"Business Administration, Management and Operations.",22236,35200,1.5750850187936283,True
Florida State University,Natural Resources Conservation and Research.,19977,27400,1.3047619047619048,False
Florida State University,"Radio, Television, and Digital Communication.",19892,31700,1.5151515151515151,True
Florida State University,"Public Relations, Advertising, and Applied Communication.",17685,37000,2.326019991198843,True
Florida State University,"Computer and Information Sciences, General.",22276,50800,2.2805836139169466,True
Florida State University,Special Education and Teaching.,18258,42100,2.806666666666666,True
Florida State University,"Teacher Education and Professional Development, Specific Levels and Methods.",18743,38000,1.9241480581295256,True
Florida State University,"Teacher Education and Professional Development, Specific Subject Areas.",22059,42100,1.829241798826852,True
Florida State University,Chemical Engineering.,25915,64900,2.3282511210762333,True
Florida State University,Civil Engineering.,22571,54200,2.168,True
Florida State University,Computer Engineering.,24665,64300,2.8898876404494382,True
Florida State University,"Electrical, Electronics and Communications Engineering.",25636,65100,2.388990825688073,True
Florida State University,Mechanical Engineering.,23938,60300,2.5607270256497365,True
Florida State University,"East Asian Languages, Literatures, and Linguistics.",23734,21000,0.7671232876712328,False
Florida State University,"Romance Languages, Literatures, and Linguistics.",20752,25900,1.255757575757576,False
Florida State University,"Human Development, Family Studies, and Related Services.",19971,25600,1.191584434928319,False
Florida State University,Apparel and Textiles.,18403,37700,2.117501685014604,True
Florida State University,"English Language and Literature, General.",21269,27200,1.310843373493976,False
Florida State University,"Liberal Arts and Sciences, General Studies and Humanities.",22835,20200,0.9206508363338044,False
Florida State University,"Biology, General.",20607,21800,1.0634146341463415,False
Florida State University,"Biochemistry, Biophysics and Molecular Biology.",20236,28200,1.317203045448176,False
Florida State University,"Physiology, Pathology and Related Sciences.",22092,25600,1.024901913684042,False
Florida State University,Mathematics.,20884,34100,1.716673378977044,True
Florida State University,Statistics.,22317,34500,1.3983463035019454,False
Florida State University,Health and Physical Education/Fitness.,20569,29300,1.3952380952380952,False
Florida State University,Philosophy.,22795,28000,1.1089108910891092,False
Florida State University,Religion/Religious Studies.,21550,24900,1.1115079010802609,False
Florida State University,Chemistry.,22016,28100,1.1831578947368422,False
Florida State University,"Psychology, General.",20137,27500,1.2980882700023602,False
Florida State University,Criminal Justice and Corrections.,20902,30000,1.4710208884966167,False
Florida State University,Social Work.,18684,28000,1.4983678493070047,False
Florida State University,"Social Sciences, General.",21452,34800,1.7295363053526167,True
Florida State University,Anthropology.,18283,26500,1.6825396825396826,True
Florida State University,Economics.,19987,39300,1.9170731707317072,True
Florida State University,Geography and Cartography.,20832,26400,1.2722891566265058,False
Florida State University,International Relations and National Security Studies.,19916,28100,1.382601850029522,False
Florida State University,Political Science and Government.,18309,32100,1.808450704225352,True
Florida State University,Sociology.,23296,29600,1.2119226989846053,False
Florida State University,Design and Applied Arts.,18795,43400,2.406431937898531,True
Florida State University,Drama/Theatre Arts and Stagecraft.,21753,23500,1.0347408744661175,False
Florida State University,Film/Video and Photographic Arts.,20627,28800,1.3090909090909093,False
Florida State University,Fine and Studio Arts.,20880,23900,1.1658536585365853,False
Florida State University,Music.,20622,24900,1.0952757983636845,False
Florida State University,Dietetics and Clinical Nutrition Services.,19238,27200,1.3515527950310557,False
Florida State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",20018,57000,3.04,True
Florida State University,"Business/Commerce, General.",17430,37100,2.521922371014887,True
Florida State University,"Business Administration, Management and Operations.",18807,39700,2.0894736842105264,True
Florida State University,Accounting and Related Services.,21083,52600,2.492890995260664,True
Florida State University,Finance and Financial Management Services.,18688,48200,2.570666666666667,True
Florida State University,Hospitality Administration/Management.,20603,37900,1.8047619047619048,True
Florida State University,Management Information Systems and Services.,18964,57200,2.8845184064548666,True
Florida State University,Management Sciences and Quantitative Methods.,21404,58500,2.5434782608695654,True
Florida State University,Marketing.,19077,43500,2.2894736842105257,True
Florida State University,Real Estate.,19662,47600,2.538666666666667,True
Florida State University,Insurance.,18517,52900,2.821333333333333,True
Florida State University,History.,22058,28000,1.2584269662921348,False
University of Florida,Agricultural Business and Management.,18175,42700,2.3488640739314595,True
University of Florida,Animal Sciences.,16779,26400,1.76,True
University of Florida,Food Science and Technology.,16164,25100,1.6733333333333331,True
University of Florida,Plant Sciences.,15690,23200,1.4709611970580776,False
University of Florida,Forestry.,16183,27700,1.9269565217391305,True
University of Florida,Wildlife and Wildlands Science and Management.,15818,21900,1.6528301886792454,True
University of Florida,Architecture.,19051,38300,2.1399038998770807,True
University of Florida,"Ethnic, Cultural Minority, Gender, and Group Studies.",20882,23600,1.0043835383240414,False
University of Florida,Journalism.,17587,32200,2.104300091491308,True
University of Florida,"Radio, Television, and Digital Communication.",17952,29600,1.6914285714285715,True
